Accuracy,Precision,Recall,F1-score,ROC AUC,Jaccard Similarity Coefficient,epoch
0.87,0.8776949887762239,0.8400425146974302,0.8392652886114048,0.14758807588075878,0.002506265664160401,50
0.855,0.8520573133636675,0.8256723418856513,0.8245878964759236,0.15763550135501353,0.002506265664160401,100
0.873,0.8761639591790841,0.8427057261904288,0.8383041612124931,0.12191395663956638,0.002506265664160401,150
0.859,0.841540660939718,0.8293836437414633,0.8291075023658439,0.15263211382113823,0.002506265664160401,200
0.639,0.7147707354731558,0.6327818395647251,0.5960463584267637,0.388099593495935,0.002506265664160401,250
0.801,0.7607085960646547,0.7631283916252855,0.7599396019669686,0.12753048780487805,0.002506265664160401,300
0.848,0.8605516390224922,0.8202508392368619,0.8137202233065537,0.1212262872628726,0.002506265664160401,350
0.853,0.8452491920687738,0.8266927092251677,0.8274718383164184,0.1638617886178862,0.002506265664160401,400
0.862,0.8565916905301592,0.8333723689642311,0.8322777368893426,0.14430894308943087,0.002506265664160401,450
0.662,0.8016358059422473,0.6856835237461888,0.6656853189072898,0.16425135501355012,0.002506265664160401,500
0.818,0.838040173334291,0.8010065161150735,0.7988217970745835,0.12790650406504064,0.002506265664160401,550
0.868,0.8532944689381319,0.8422152063480686,0.8432031412523404,0.15942411924119243,0.002506265664160401,600
0.761,0.7826658748764495,0.752633878356118,0.7529457435036085,0.20245596205962063,0.002506265664160401,650
0.798,0.7750630645587512,0.7807356301012924,0.776331912125962,0.20974254742547427,0.002506265664160401,700
0.829,0.8175368868269473,0.8032714654157426,0.804715533970907,0.20403116531165316,0.002506265664160401,750
0.841,0.821778398722073,0.8105127627717316,0.8040823197982915,0.13933943089430895,0.002506265664160401,800
0.698,0.7959353610255222,0.7188607722970202,0.7079123113592083,0.17251016260162602,0.002506265664160401,850
0.816,0.7987705434702009,0.7927823764904833,0.7937034237911829,0.2280962059620596,0.002506265664160401,900
0.812,0.8140321434219544,0.7920820281856157,0.7934681165687855,0.2018326558265583,0.002506265664160401,950
0.842,0.8273095049319993,0.8197708475197215,0.8187319403611163,0.16776761517615177,0.002506265664160401,1000
0.868,0.862060918960645,0.8391709448167749,0.8397921000071239,0.1542310298102981,0.002506265664160401,1050
0.877,0.8645321545674902,0.8517164076281952,0.8528605839407752,0.16710365853658538,0.002506265664160401,1100
0.85,0.8279722900655185,0.8241137094601141,0.8223712370495282,0.17478658536585368,0.002506265664160401,1150
0.817,0.8101709400255576,0.784111867054793,0.781905627723223,0.1870359078590786,0.002506265664160401,1200
0.859,0.8422253267000379,0.8333048112264605,0.8332651578629978,0.16678861788617888,0.002506265664160401,1250
0.856,0.8470569510401404,0.8256869716192592,0.8227136658213983,0.14586043360433604,0.002506265664160401,1300
0.833,0.816653826958113,0.8039687501244419,0.8012263647566147,0.1737906504065041,0.002506265664160401,1350
0.861,0.8486925466496201,0.8310577663092028,0.8266965200312157,0.1325779132791328,0.002506265664160401,1400
0.863,0.8483542041060819,0.8347788735310866,0.8341039289727756,0.14883130081300813,0.002506265664160401,1450
0.845,0.8293646542210439,0.8183870989151313,0.8197893283494526,0.18371951219512198,0.002506265664160401,1500
0.872,0.879831793162652,0.8418306341033472,0.8405459091557589,0.13647696476964766,0.002506265664160401,1550
0.867,0.8526596063112917,0.8405780427230963,0.840171390620102,0.15636856368563687,0.002506265664160401,1600
0.859,0.8524562396332552,0.8286055931868169,0.8238875476998373,0.13464769647696476,0.002506265664160401,1650
0.866,0.8579128048584062,0.8388152006403289,0.837831980177364,0.1510162601626016,0.002506265664160401,1700
0.862,0.8598787064510548,0.8322470734559568,0.8294026557091267,0.13967140921409213,0.002506265664160401,1750
0.872,0.8740030452796083,0.8430587425981898,0.8436538338404288,0.14578252032520322,0.002506265664160401,1800
0.828,0.8111512855571051,0.8012329560915521,0.8015688506137477,0.196019647696477,0.002506265664160401,1850
0.833,0.8133269030847373,0.8054816854557497,0.8012919092772577,0.17087398373983742,0.002506265664160401,1900
0.843,0.8224718887984318,0.8157135219011288,0.8123780511726062,0.16510162601626016,0.002506265664160401,1950
0.856,0.8412067145390889,0.82733852073967,0.8251598901415825,0.15236449864498647,0.002506265664160401,2000
0.867,0.8645865308817301,0.8377501217872394,0.834926575664196,0.13639227642276422,0.002506265664160401,2050
0.311,0.24230016022787967,0.24993673965936739,0.1681456287181055,0.5216124661246613,0.001001001001001001,2100
0.869,0.8545567214115692,0.8433491829304067,0.8435728957157329,0.15872628726287263,0.002506265664160401,2150
0.848,0.8278581843987893,0.8257518971598021,0.824409157499345,0.1880081300813008,0.002506265664160401,2200
0.87,0.8801127810715818,0.8381749694370443,0.8341685092074769,0.11882113821138209,0.002506265664160401,2250
0.789,0.7975829900442243,0.7683956837540468,0.7736014679998502,0.24198170731707316,0.002506265664160401,2300
0.851,0.8375055221530097,0.8184556329418886,0.8159075899247841,0.13799796747967477,0.002506265664160401,2350
0.868,0.8476403598228399,0.8425415815483372,0.8406408986477938,0.15940379403794042,0.002506265664160401,2400
0.846,0.8365391389123842,0.8171680829825728,0.8186455913187254,0.16954268292682928,0.002506265664160401,2450
0.868,0.8878448480023188,0.8359978463237511,0.8327679194110728,0.1188922764227642,0.002506265664160401,2500
0.868,0.8637233037197113,0.8410959789636603,0.8426087309043757,0.1640142276422764,0.002506265664160401,2550
0.855,0.8520529390392471,0.8225007320508174,0.8190909459957318,0.1401592140921409,0.002506265664160401,2600
0.854,0.849614701636398,0.8238581606742035,0.8248351311760868,0.15839092140921407,0.002506265664160401,2650
0.871,0.8681532463541275,0.8428595723442749,0.8420731155008543,0.14967479674796746,0.002506265664160401,2700
0.867,0.8646171389131109,0.8381774483217252,0.8368996936608649,0.14625677506775067,0.002506265664160401,2750
0.868,0.8700460209254708,0.8390478793091777,0.8400589815539424,0.1530623306233062,0.002506265664160401,2800
0.858,0.8370166494400284,0.8319376535614305,0.8332281356510448,0.1664668021680217,0.002506265664160401,2850
0.843,0.8424066811754619,0.811621505170814,0.8037828486674524,0.12823509485094847,0.002506265664160401,2900
0.877,0.8894285196758236,0.8461944036274678,0.8449183306108244,0.11792682926829266,0.002506265664160401,2950
0.866,0.8604592662369918,0.8355262390109417,0.832253670219371,0.12118902439024389,0.002506265664160401,3000
0.82,0.8199517254549024,0.8073537185924978,0.8096470802705094,0.24445460704607044,0.002506265664160401,3050
0.869,0.8572347516081532,0.8413203834008307,0.8403065228549256,0.1492852303523035,0.002506265664160401,3100
0.863,0.8434166554535741,0.8386735146270787,0.8400855119659978,0.17911585365853663,0.002506265664160401,3150
0.86,0.8375389203248094,0.8361317605191655,0.8355486246454149,0.17457994579945801,0.002506265664160401,3200
0.871,0.8635469653430127,0.8450104849853257,0.8455945264432332,0.15509823848238483,0.002506265664160401,3250
0.844,0.8826550822725194,0.8029061694030633,0.783770213104377,0.09537940379403798,0.002506265664160401,3300
0.873,0.8524433395946988,0.8495383991515378,0.8492221543130526,0.1705826558265583,0.002506265664160401,3350
0.868,0.8517615730502728,0.8414114908749168,0.8407729874709652,0.14968157181571817,0.002506265664160401,3400
0.862,0.851467356901163,0.8329602940415178,0.8339964627142246,0.1579708672086721,0.002506265664160401,3450
0.858,0.8757580911408164,0.8248566388314795,0.8165031591597536,0.11533536585365851,0.002506265664160401,3500
0.867,0.8508296314177454,0.839410351981714,0.8389721474070164,0.15647357723577238,0.002506265664160401,3550
0.87,0.8475303322995963,0.8465697492443882,0.8458549255457415,0.1725304878048781,0.002506265664160401,3600
0.868,0.8549957423674291,0.8406323253199319,0.8421686385444636,0.15518292682926832,0.002506265664160401,3650
0.867,0.8470598745977684,0.8428355965185442,0.84227195818859,0.1613448509485095,0.002506265664160401,3700
0.866,0.8493384006741307,0.8406443036092826,0.8405312192806627,0.16138211382113823,0.002506265664160401,3750
0.858,0.8430616874924928,0.8322195900249947,0.8338339578062488,0.1731537940379404,0.002506265664160401,3800
0.87,0.8714622786026434,0.8414815706372625,0.8408486634356308,0.1425,0.002506265664160401,3850
0.863,0.8454015748284904,0.8365364658205937,0.8344396576486091,0.1562228997289973,0.002506265664160401,3900
0.868,0.8504586654515578,0.8403906689072864,0.8388418922370781,0.14796070460704608,0.002506265664160401,3950
0.866,0.8539798235620344,0.8374670225376081,0.8347020470912223,0.13691734417344176,0.002506265664160401,4000
0.843,0.8239072314018008,0.8174720473397287,0.8135628646782453,0.18744579945799458,0.002506265664160401,4050
0.871,0.8540370981741873,0.846266143943889,0.8470854085960895,0.1699017615176152,0.002506265664160401,4100
0.859,0.8354269448686071,0.8331311910725641,0.830394700066976,0.1725846883468835,0.002506265664160401,4150
0.87,0.8482518668727954,0.8438663678731235,0.8421627628388657,0.16292344173441736,0.002506265664160401,4200
0.349,0.17219451432005778,0.37917257683215133,0.2271239059626941,0.36659891598915983,0.001001001001001001,4250
0.869,0.8564268637771754,0.8424599973717848,0.8444964924735681,0.1698340108401084,0.002506265664160401,4300
0.871,0.8609134176634908,0.845340114260987,0.8468402512270832,0.16344512195121952,0.002506265664160401,4350
0.86,0.8370883601852407,0.8382732839281994,0.8373024216236784,0.19694105691056912,0.002506265664160401,4400
0.744,0.7799767468514022,0.7075577902020672,0.7049354235936968,0.27363143631436315,0.002506265664160401,4450
0.873,0.8699994914900351,0.8443555238311411,0.842324707488654,0.13253387533875338,0.002506265664160401,4500
0.866,0.851165362786077,0.8484676205229086,0.8489524620718127,0.20288279132791326,0.002506265664160401,4550
0.864,0.845061874328873,0.8418184069299925,0.8400340016946906,0.18061314363143632,0.002506265664160401,4600
0.287,0.2317940199335548,0.352,0.23150990099009902,0.8821138211382114,0.001001001001001001,4650
0.867,0.8461597499186911,0.8465368534159495,0.8459186265158024,0.20564024390243904,0.002506265664160401,4700
0.879,0.8681323535962273,0.8532198866947276,0.8543854842374106,0.1477269647696477,0.002506265664160401,4750
0.871,0.859563858003862,0.8447001558345711,0.843173207058815,0.1411449864498645,0.002506265664160401,4800
0.864,0.863451610198292,0.8329039201553566,0.8265413688131857,0.11920054200542005,0.002506265664160401,4850
0.861,0.846704057965631,0.8359432000244238,0.8385976526197101,0.1731978319783198,0.002506265664160401,4900
0.874,0.8517317481588048,0.8511158677821979,0.8505847068908212,0.17845189701897024,0.002506265664160401,4950
0.87,0.8624578131607044,0.842019826431614,0.8398633402079907,0.13278116531165313,0.002506265664160401,5000
0.876,0.8556022653151676,0.8535233725309048,0.8532570491941284,0.17015921409214096,0.002506265664160401,5001
